order_date,customer,region,product,units_sold,unit_price,revenue,cost,profit
2025-06-10,Vihaan Nair,East,Alpha,5,826.84,4134.2,2598.7,1535.5
2025-06-10,Sakshi Singh,West,Gamma,4,511.08,2044.32,1200.8,843.52
2025-06-10,Aarav Joshi,North,Gamma,1,742.21,742.21,440.04,302.17
2025-06-10,Aditya Sharma,South,Beta,7,1619.44,11336.08,8109.14,3226.94
2025-06-11,Aarav Joshi,West,Delta,3,434.35,1303.05,884.38,418.67
2025-06-11,Pooja Patel,North,Epsilon,2,119.29,238.58,155.88,82.7
2025-06-11,Arjun Reddy,East,Alpha,2,1349.32,2698.64,1923.89,774.75
2025-06-11,Aarav Kumar,South,Gamma,2,1193.61,2387.22,1369.72,1017.5
2025-06-11,Sai Gupta,North,Delta,5,211.13,1055.65,682.48,373.17
2025-06-11,Sai Iyer,West,Epsilon,5,1856.19,9280.95,7514.78,1766.17
2025-06-11,Vivaan Mehta,East,Beta,2,1505.96,3011.92,2162.38,849.54
2025-06-11,Aishwarya Kumar,North,Beta,1,1566.31,1566.31,1326.81,239.5
2025-06-11,Sakshi Joshi,Central,Beta,1,539.75,539.75,321.44,218.31
2025-06-11,Siddharth Nair,South,Epsilon,1,180.72,180.72,131.32,49.4
2025-06-11,Aarav Iyer,South,Epsilon,2,59.77,119.54,87.53,32.01
2025-06-11,Priya Sharma,North,Beta,5,395.09,1975.45,1224.26,751.19
2025-06-11,Pooja Mehta,North,Alpha,4,1196.32,4785.28,2667.99,2117.29
2025-06-11,Aishwarya Mehta,North,Epsilon,6,1765.64,10593.84,6508.62,4085.22
2025-06-11,Aarav Iyer,Central,Delta,2,881.96,1763.92,1487.34,276.58
2025-06-11,Rohan Reddy,South,Alpha,2,1343.12,2686.24,1440.21,1246.03
2025-06-11,Rohan Joshi,West,Gamma,6,662.22,3973.32,2060.04,1913.28
2025-06-11,Rahul Joshi,Central,Alpha,3,1762.14,5286.42,3526.43,1759.99
2025-06-11,Sakshi Joshi,Central,Beta,3,956.62,2869.86,2279.58,590.28
2025-06-11,Pooja Patel,South,Delta,4,1939.61,7758.44,5322.68,2435.76
2025-06-12,Aishwarya Joshi,West,Gamma,4,517.6,2070.4,1595.76,474.64
2025-06-12,Karthik Singh,South,Gamma,1,665.0,665.0,541.8,123.2
2025-06-12,Sai Kumar,West,Beta,4,618.5,2474.0,1262.25,1211.75
2025-06-12,Sakshi Joshi,South,Gamma,2,1846.76,3693.52,2251.45,1442.07
2025-06-12,Siddharth Kumar,Central,Alpha,3,219.73,659.19,339.53,319.66
2025-06-12,Sai Gupta,Central,Beta,3,1789.87,5369.61,2887.05,2482.56
2025-06-12,Ananya Iyer,East,Beta,4,621.12,2484.48,1478.76,1005.72
2025-06-12,Rohan Iyer,East,Epsilon,6,877.46,5264.76,3122.4,2142.36
2025-06-12,Sakshi Patel,Central,Epsilon,2,604.89,1209.78,632.71,577.07
2025-06-12,Priya Sharma,South,Beta,3,1139.26,3417.78,2662.53,755.25
2025-06-12,Ananya Nair,East,Alpha,1,1367.82,1367.82,761.95,605.87
2025-06-12,Rahul Gupta,East,Delta,3,536.65,1609.95,1327.28,282.67
2025-06-12,Rahul Reddy,South,Gamma,1,1071.29,1071.29,830.87,240.42
2025-06-12,Sakshi Singh,West,Beta,1,171.88,171.88,119.99,51.89
2025-06-12,Vivaan Patel,South,Beta,1,637.03,637.03,338.04,298.99
2025-06-12,Sakshi Joshi,Central,Alpha,1,583.4,583.4,359.49,223.91
2025-06-12,Priya Patel,East,Beta,3,369.92,1109.76,867.72,242.04
2025-06-12,Siddharth Joshi,Central,Alpha,2,1253.46,2506.92,1283.88,1223.04
2025-06-12,Ananya Patel,East,Gamma,2,1918.56,3837.12,2317.81,1519.31
2025-06-12,Siddharth Reddy,Central,Alpha,5,1447.45,7237.25,5318.98,1918.27
2025-06-12,Rohan Patel,South,Alpha,6,1665.67,9994.02,6632.92,3361.1
2025-06-12,Priya Sharma,Central,Beta,4,1942.94,7771.76,6125.28,1646.48
2025-06-12,Rohan Joshi,South,Gamma,3,443.36,1330.08,1028.58,301.5
2025-06-12,Aarav Iyer,West,Delta,1,2027.47,2027.47,1614.7,412.77
2025-06-12,Rahul Iyer,North,Gamma,5,1463.95,7319.75,5433.63,1886.12
2025-06-12,Priya Nair,South,Beta,2,1308.09,2616.18,2220.92,395.26
2025-06-12,Aarav Nair,West,Epsilon,2,199.02,398.04,202.9,195.14
2025-06-12,Aarav Kumar,West,Beta,2,1469.57,2939.14,1521.43,1417.71
2025-06-12,Aarav Sharma,South,Gamma,2,229.81,459.62,284.66,174.96
2025-06-13,Vihaan Gupta,Central,Epsilon,7,572.51,4007.57,2118.34,1889.23
2025-06-13,Sai Iyer,Central,Gamma,1,1419.2,1419.2,1039.95,379.25
2025-06-13,Vivaan Joshi,East,Alpha,5,1252.19,6260.95,3785.21,2475.74
2025-06-13,Rahul Patel,East,Delta,2,1181.09,2362.18,1972.82,389.36
2025-06-13,Pooja Mehta,North,Gamma,1,807.91,807.91,513.87,294.04
2025-06-13,Aishwarya Joshi,Central,Alpha,1,433.44,433.44,284.09,149.35
2025-06-13,Aditya Kumar,Central,Delta,4,864.09,3456.36,2553.45,902.91
2025-06-13,Aarav Kumar,West,Alpha,2,1458.43,2916.86,2227.65,689.21
2025-06-13,Pooja Gupta,East,Beta,3,597.96,1793.88,1284.39,509.49
2025-06-13,Aarav Iyer,East,Alpha,3,623.93,1871.79,1362.97,508.82
2025-06-13,Pooja Iyer,East,Beta,1,680.75,680.75,465.04,215.71
2025-06-13,Priya Joshi,West,Gamma,3,1640.09,4920.27,4023.34,896.93
2025-06-13,Vihaan Kumar,South,Delta,7,1984.34,13890.38,11469.63,2420.75
2025-06-13,Rahul Gupta,East,Beta,4,1629.83,6519.32,3434.72,3084.6
2025-06-13,Neha Reddy,North,Beta,1,2025.54,2025.54,1333.27,692.27
2025-06-13,Aarav Iyer,South,Gamma,4,1366.93,5467.72,3112.08,2355.64
2025-06-13,Aditya Mehta,West,Beta,3,379.84,1139.52,584.95,554.57
2025-06-13,Siddharth Joshi,East,Alpha,1,698.17,698.17,377.55,320.62
2025-06-13,Arjun Nair,East,Gamma,1,1782.88,1782.88,1076.35,706.53
2025-06-14,Siddharth Gupta,West,Gamma,3,425.17,1275.51,991.06,284.45
2025-06-14,Ananya Patel,West,Beta,2,746.38,1492.76,916.54,576.22
2025-06-14,Aarav Iyer,East,Delta,3,1669.39,5008.17,3881.7,1126.47
2025-06-14,Aarav Mehta,South,Alpha,2,933.85,1867.7,1182.88,684.82
2025-06-14,Rohan Joshi,South,Alpha,5,418.18,2090.9,1413.95,676.95
2025-06-14,Sai Iyer,West,Epsilon,2,571.43,1142.86,637.28,505.58
2025-06-14,Pooja Sharma,South,Gamma,2,1293.29,2586.58,1767.13,819.45
2025-06-14,Arjun Gupta,East,Gamma,1,345.31,345.31,197.1,148.21
2025-06-14,Ananya Iyer,Central,Beta,4,879.06,3516.24,1789.88,1726.36
2025-06-14,Rahul Iyer,North,Delta,2,219.13,438.26,247.55,190.71
2025-06-14,Rohan Singh,Central,Beta,7,340.88,2386.16,1769.94,616.22
2025-06-14,Siddharth Nair,East,Alpha,2,60.15,120.3,87.17,33.13
2025-06-14,Aditya Nair,East,Beta,1,658.51,658.51,351.94,306.57
2025-06-14,Ananya Iyer,South,Delta,2,223.74,447.48,348.65,98.83
2025-06-14,Priya Sharma,Central,Epsilon,1,773.75,773.75,655.66,118.09
2025-06-15,Aishwarya Gupta,East,Beta,3,1451.6,4354.8,3058.92,1295.88
2025-06-15,Priya Mehta,Central,Delta,2,317.54,635.08,439.48,195.6
2025-06-15,Pooja Kumar,Central,Gamma,3,288.25,864.75,719.68,145.07
2025-06-15,Rohan Sharma,East,Epsilon,3,977.2,2931.6,1832.94,1098.66
2025-06-15,Aditya Kumar,East,Gamma,2,1094.68,2189.36,1663.46,525.9
2025-06-15,Sai Gupta,North,Beta,1,1365.8,1365.8,1038.91,326.89
2025-06-15,Aditya Nair,West,Alpha,2,723.84,1447.68,754.71,692.97
2025-06-15,Siddharth Nair,Central,Beta,3,618.36,1855.08,1011.03,844.05
2025-06-15,Rohan Singh,North,Alpha,5,100.8,504.0,353.8,150.2
2025-06-15,Sai Singh,South,Gamma,3,642.29,1926.87,1085.62,841.25
2025-06-15,Vivaan Gupta,South,Beta,2,1563.63,3127.26,2355.06,772.2
2025-06-15,Aishwarya Kumar,North,Delta,1,768.52,768.52,488.48,280.04
2025-06-15,Priya Gupta,West,Delta,1,376.9,376.9,248.94,127.96
2025-06-15,Sakshi Singh,East,Gamma,6,540.39,3242.34,1911.9,1330.44
2025-06-15,Vivaan Sharma,Central,Delta,4,647.78,2591.12,1485.73,1105.39
2025-06-15,Vihaan Sharma,North,Beta,3,629.14,1887.42,1064.24,823.18
2025-06-15,Aarav Joshi,East,Beta,3,435.92,1307.76,945.02,362.74
2025-06-15,Arjun Mehta,North,Delta,4,1370.28,5481.12,2789.61,2691.51
2025-06-15,Arjun Mehta,Central,Beta,1,709.3,709.3,571.99,137.31
2025-06-15,Arjun Singh,East,Delta,5,1056.04,5280.2,3583.67,1696.53
2025-06-15,Sakshi Joshi,West,Delta,3,1409.08,4227.24,3314.92,912.32
2025-06-15,Aarav Kumar,East,Beta,4,582.45,2329.8,1302.59,1027.21
2025-06-15,Rohan Singh,North,Beta,3,1050.73,3152.19,2370.87,781.32
2025-06-16,Sakshi Sharma,West,Delta,3,1370.58,4111.74,3321.25,790.49
2025-06-16,Vihaan Sharma,East,Gamma,2,785.18,1570.36,913.28,657.08
2025-06-16,Aarav Kumar,West,Epsilon,3,71.52,214.56,180.56,34.0
2025-06-16,Aishwarya Gupta,East,Alpha,1,282.84,282.84,147.67,135.17
2025-06-16,Rohan Nair,West,Beta,7,303.67,2125.69,1097.12,1028.57
2025-06-16,Priya Singh,South,Gamma,4,795.1,3180.4,2123.07,1057.33
2025-06-16,Neha Patel,North,Alpha,4,1590.36,6361.44,4790.0,1571.44
2025-06-16,Rohan Singh,South,Alpha,3,1338.46,4015.38,2057.71,1957.67
2025-06-16,Rohan Nair,Central,Delta,2,976.35,1952.7,1445.54,507.16
2025-06-16,Sakshi Singh,South,Delta,1,992.11,992.11,776.65,215.46
2025-06-16,Aarav Iyer,South,Gamma,5,1170.98,5854.9,3595.25,2259.65
2025-06-16,Sakshi Sharma,East,Delta,2,616.59,1233.18,717.4,515.78
2025-06-16,Neha Patel,South,Beta,5,281.68,1408.4,733.89,674.51
2025-06-16,Aditya Sharma,Central,Beta,5,95.2,476.0,245.12,230.88
2025-06-16,Aishwarya Joshi,North,Alpha,3,1548.21,4644.63,3154.28,1490.35
2025-06-16,Karthik Singh,East,Epsilon,4,598.4,2393.6,1526.31,867.29
2025-06-16,Sakshi Iyer,Central,Alpha,5,1024.6,5123.0,3238.13,1884.87
2025-06-17,Vivaan Singh,Central,Beta,1,390.63,390.63,324.9,65.73
2025-06-17,Vihaan Mehta,Central,Delta,2,1512.54,3025.08,2177.1,847.98
2025-06-17,Vivaan Gupta,West,Beta,9,1721.0,15489.0,10736.63,4752.37
2025-06-17,Rohan Nair,South,Beta,8,963.72,7709.76,4875.49,2834.27
2025-06-17,Vivaan Joshi,East,Beta,2,1255.73,2511.46,1893.27,618.19
2025-06-17,Vihaan Mehta,South,Beta,1,579.28,579.28,474.31,104.97
2025-06-17,Rohan Joshi,Central,Beta,2,1368.65,2737.3,1793.81,943.49
2025-06-17,Rahul Singh,East,Alpha,4,1648.41,6593.64,3305.68,3287.96
2025-06-17,Karthik Nair,East,Delta,1,547.42,547.42,317.2,230.22
2025-06-17,Siddharth Patel,North,Beta,4,1848.77,7395.08,5670.26,1724.82
2025-06-17,Sakshi Sharma,North,Beta,6,1731.73,10390.38,6631.85,3758.53
2025-06-17,Siddharth Nair,North,Beta,5,1525.08,7625.4,4357.33,3268.07
2025-06-17,Siddharth Patel,West,Alpha,1,1063.51,1063.51,759.99,303.52
2025-06-17,Neha Reddy,Central,Beta,6,140.07,840.42,525.5,314.92
2025-06-17,Ananya Reddy,East,Beta,4,1517.43,6069.72,3923.48,2146.24
2025-06-17,Vihaan Sharma,Central,Epsilon,2,278.75,557.5,398.58,158.92
2025-06-18,Sakshi Sharma,East,Gamma,2,771.24,1542.48,919.23,623.25
2025-06-18,Siddharth Mehta,South,Delta,3,126.26,378.78,263.6,115.18
2025-06-18,Sai Joshi,North,Beta,2,232.28,464.56,365.88,98.68
2025-06-18,Karthik Nair,North,Delta,2,406.65,813.3,609.26,204.04
2025-06-18,Aarav Iyer,East,Gamma,1,1364.11,1364.11,838.84,525.27
2025-06-18,Pooja Nair,West,Beta,3,1518.28,4554.84,2412.87,2141.97
2025-06-18,Aishwarya Sharma,North,Gamma,3,2027.08,6081.24,4109.89,1971.35
2025-06-18,Arjun Nair,South,Alpha,3,1182.28,3546.84,2375.52,1171.32
2025-06-18,Aishwarya Gupta,West,Epsilon,3,811.44,2434.32,1307.61,1126.71
2025-06-18,Vivaan Sharma,West,Alpha,2,1085.31,2170.62,1113.01,1057.61
2025-06-18,Aarav Iyer,North,Delta,1,966.09,966.09,571.77,394.32
2025-06-18,Vihaan Reddy,South,Alpha,3,612.95,1838.85,1155.5,683.35
2025-06-18,Vihaan Kumar,North,Epsilon,6,1040.97,6245.82,3739.19,2506.63
2025-06-18,Pooja Nair,Central,Epsilon,1,1870.35,1870.35,1292.87,577.48
2025-06-18,Siddharth Joshi,Central,Alpha,2,1905.63,3811.26,2616.39,1194.87
2025-06-18,Aarav Patel,Central,Alpha,3,1595.97,4787.91,2663.07,2124.84
2025-06-18,Aditya Mehta,West,Alpha,4,1329.54,5318.16,3213.78,2104.38
2025-06-18,Aishwarya Joshi,East,Beta,2,681.72,1363.44,752.33,611.11
2025-06-19,Sai Gupta,North,Alpha,3,115.87,347.61,273.16,74.45
2025-06-19,Vihaan Joshi,Central,Gamma,3,1832.67,5498.01,3605.85,1892.16
2025-06-19,Priya Mehta,Central,Beta,4,1752.39,7009.56,5462.55,1547.01
2025-06-19,Sai Gupta,East,Beta,4,1906.4,7625.6,5952.88,1672.72
2025-06-19,Aditya Gupta,North,Delta,2,721.29,1442.58,920.1,522.48
2025-06-19,Arjun Joshi,South,Beta,2,631.6,1263.2,705.89,557.31
2025-06-19,Aditya Sharma,West,Beta,1,1650.88,1650.88,1170.86,480.02
2025-06-19,Karthik Iyer,East,Beta,1,1443.99,1443.99,741.4,702.59
2025-06-19,Rohan Iyer,North,Gamma,7,2011.38,14079.66,7449.94,6629.72
2025-06-19,Aishwarya Reddy,Central,Beta,1,928.71,928.71,530.66,398.05
2025-06-19,Arjun Gupta,West,Alpha,5,394.14,1970.7,1190.8,779.9
2025-06-19,Aditya Patel,South,Beta,1,760.31,760.31,471.44,288.87
2025-06-19,Priya Nair,Central,Beta,1,530.56,530.56,396.31,134.25
2025-06-19,Aishwarya Gupta,West,Delta,2,97.68,195.36,106.87,88.49
2025-06-19,Aarav Kumar,North,Beta,1,1423.36,1423.36,1091.24,332.12
2025-06-19,Sai Gupta,West,Delta,5,1725.8,8629.0,7126.26,1502.74
2025-06-19,Priya Nair,Central,Delta,2,2030.1,4060.2,3037.64,1022.56
2025-06-19,Aarav Sharma,East,Beta,3,179.96,539.88,434.27,105.61
2025-06-19,Rohan Nair,Central,Delta,7,1132.69,7928.83,6042.12,1886.71
2025-06-19,Aarav Mehta,Central,Gamma,2,2094.26,4188.52,2824.81,1363.71
2025-06-19,Vivaan Gupta,West,Gamma,6,775.33,4651.98,3029.06,1622.92
2025-06-19,Vihaan Patel,East,Delta,3,487.99,1463.97,865.64,598.33
2025-06-19,Aarav Kumar,South,Gamma,5,1245.32,6226.6,4384.07,1842.53
2025-06-19,Siddharth Reddy,West,Beta,3,1126.32,3378.96,2505.64,873.32
2025-06-19,Sakshi Joshi,North,Alpha,1,267.82,267.82,143.88,123.94
2025-06-20,Pooja Nair,West,Epsilon,1,1543.86,1543.86,1193.06,350.8
2025-06-20,Vihaan Reddy,South,Delta,1,1666.72,1666.72,1122.73,543.99
2025-06-20,Aishwarya Joshi,East,Beta,5,711.11,3555.55,2620.44,935.11
2025-06-20,Arjun Kumar,West,Alpha,2,1616.9,3233.8,2426.57,807.23
2025-06-20,Vivaan Iyer,East,Delta,1,967.59,967.59,777.15,190.44
2025-06-20,Rohan Joshi,Central,Beta,3,819.9,2459.7,1872.6,587.1
2025-06-20,Pooja Nair,South,Gamma,1,1416.61,1416.61,1093.91,322.7
2025-06-20,Sai Kumar,Central,Delta,3,2129.94,6389.82,5099.89,1289.93
2025-06-20,Pooja Singh,South,Alpha,4,1044.6,4178.4,2470.47,1707.93
2025-06-20,Rahul Gupta,North,Delta,3,101.77,305.31,184.33,120.98
2025-06-20,Aditya Mehta,East,Beta,2,1995.82,3991.64,2984.42,1007.22
2025-06-20,Aishwarya Nair,South,Delta,3,1702.88,5108.64,3710.11,1398.53
2025-06-20,Priya Patel,West,Beta,3,598.73,1796.19,1169.69,626.5
2025-06-20,Sai Reddy,Central,Alpha,2,1107.98,2215.96,1315.17,900.79
2025-06-20,Aditya Mehta,South,Delta,2,244.91,489.82,289.05,200.77
2025-06-20,Karthik Nair,East,Beta,5,1418.25,7091.25,5131.85,1959.4
2025-06-20,Siddharth Singh,South,Epsilon,3,1472.02,4416.06,3500.75,915.31
2025-06-20,Vihaan Nair,East,Alpha,4,1625.28,6501.12,4589.32,1911.8
2025-06-21,Siddharth Mehta,East,Delta,4,1806.0,7224.0,5922.64,1301.36
2025-06-21,Siddharth Joshi,Central,Gamma,3,303.39,910.17,467.76,442.41
2025-06-21,Rohan Joshi,East,Delta,3,1445.25,4335.75,2539.14,1796.61
2025-06-21,Arjun Sharma,West,Epsilon,3,560.11,1680.33,854.86,825.47
2025-06-21,Siddharth Kumar,West,Delta,3,1550.61,4651.83,2629.71,2022.12
2025-06-21,Sakshi Reddy,North,Alpha,2,147.68,295.36,232.4,62.96
2025-06-21,Siddharth Kumar,South,Beta,6,1859.44,11156.64,6686.5,4470.14
2025-06-21,Siddharth Nair,Central,Delta,1,1017.12,1017.12,625.53,391.59
2025-06-21,Aarav Iyer,North,Delta,2,1613.46,3226.92,1936.63,1290.29
2025-06-21,Rohan Nair,East,Beta,1,1799.36,1799.36,1396.53,402.83
2025-06-21,Aditya Nair,East,Alpha,3,1530.19,4590.57,3760.25,830.32
2025-06-21,Pooja Gupta,South,Alpha,3,646.65,1939.95,1245.28,694.67
2025-06-21,Aarav Singh,Central,Beta,3,1748.83,5246.49,4268.21,978.28
2025-06-22,Aarav Iyer,North,Gamma,3,200.52,601.56,371.46,230.1
2025-06-22,Sakshi Mehta,West,Beta,2,1225.67,2451.34,1309.42,1141.92
2025-06-22,Aarav Patel,Central,Epsilon,5,1216.34,6081.7,3123.88,2957.82
2025-06-22,Aditya Sharma,East,Delta,5,2151.36,10756.8,7963.66,2793.14
2025-06-22,Sakshi Iyer,South,Alpha,5,689.57,3447.85,2853.65,594.2
2025-06-22,Sai Kumar,North,Alpha,3,619.8,1859.4,1341.77,517.63
2025-06-22,Pooja Patel,South,Beta,4,1958.26,7833.04,6602.71,1230.33
2025-06-22,Rohan Iyer,North,Alpha,1,1277.61,1277.61,718.11,559.5
2025-06-22,Vivaan Gupta,Central,Beta,2,1591.94,3183.88,2693.47,490.41
2025-06-22,Rohan Joshi,East,Alpha,4,512.79,2051.16,1312.33,738.83
2025-06-22,Aarav Patel,West,Beta,3,170.08,510.24,276.62,233.62
2025-06-22,Karthik Nair,East,Epsilon,5,775.09,3875.45,2033.62,1841.83
2025-06-22,Sakshi Patel,West,Beta,6,1257.41,7544.46,4153.29,3391.17
2025-06-22,Rahul Joshi,North,Gamma,2,396.31,792.62,640.99,151.63
2025-06-22,Pooja Gupta,East,Delta,3,60.39,181.17,127.78,53.39
2025-06-22,Sai Gupta,Central,Delta,3,1919.37,5758.11,3237.55,2520.56
2025-06-22,Aarav Iyer,Central,Gamma,5,942.17,4710.85,3388.9,1321.95
2025-06-22,Siddharth Singh,South,Gamma,2,1885.58,3771.16,1886.57,1884.59
2025-06-22,Aishwarya Joshi,South,Gamma,1,573.87,573.87,379.97,193.9
2025-06-22,Pooja Nair,Central,Gamma,2,249.32,498.64,327.31,171.33
2025-06-22,Arjun Iyer,East,Alpha,3,869.9,2609.7,1381.77,1227.93
2025-06-22,Pooja Patel,Central,Beta,3,1246.78,3740.34,2809.54,930.8
2025-06-22,Aditya Kumar,East,Gamma,2,660.28,1320.56,1116.94,203.62
2025-06-22,Priya Joshi,South,Gamma,2,806.44,1612.88,817.53,795.35
2025-06-22,Karthik Joshi,North,Delta,4,2020.4,8081.6,6139.66,1941.94
2025-06-22,Arjun Nair,West,Delta,5,1947.0,9735.0,5165.35,4569.65
2025-06-22,Sakshi Singh,South,Delta,3,1765.18,5295.54,3699.49,1596.05
2025-06-22,Aditya Nair,South,Epsilon,4,574.93,2299.72,1161.43,1138.29
2025-06-22,Aarav Sharma,West,Delta,1,1097.98,1097.98,740.74,357.24
2025-06-22,Siddharth Nair,North,Gamma,3,414.91,1244.73,889.47,355.26
2025-06-23,Ananya Nair,West,Alpha,6,1407.6,8445.6,5839.46,2606.14
2025-06-23,Pooja Kumar,North,Alpha,3,216.14,648.42,522.74,125.68
2025-06-23,Pooja Sharma,North,Gamma,3,531.36,1594.08,1284.49,309.59
2025-06-23,Aditya Kumar,North,Delta,2,378.25,756.5,579.18,177.32
2025-06-23,Siddharth Patel,South,Delta,6,968.33,5809.98,4626.92,1183.06
2025-06-23,Siddharth Kumar,Central,Beta,4,646.23,2584.92,1508.55,1076.37
2025-06-23,Rahul Gupta,West,Beta,2,114.37,228.74,157.93,70.81
2025-06-23,Vihaan Nair,West,Beta,3,991.57,2974.71,1701.82,1272.89
2025-06-23,Rohan Joshi,South,Beta,5,1706.03,8530.15,4813.12,3717.03
2025-06-23,Neha Sharma,Central,Beta,2,926.84,1853.68,1053.99,799.69
2025-06-23,Pooja Reddy,South,Epsilon,4,1465.44,5861.76,3474.66,2387.1
2025-06-23,Neha Joshi,West,Alpha,1,2119.79,2119.79,1643.59,476.2
2025-06-24,Aarav Joshi,South,Beta,3,78.38,235.14,151.35,83.79
2025-06-24,Rohan Kumar,South,Gamma,3,1857.63,5572.89,3114.36,2458.53
2025-06-24,Ananya Iyer,North,Beta,3,1464.9,4394.7,3243.25,1151.45
2025-06-24,Arjun Nair,North,Delta,4,1587.9,6351.6,3312.91,3038.69
2025-06-24,Rahul Patel,East,Epsilon,1,156.86,156.86,81.42,75.44
2025-06-24,Neha Patel,West,Gamma,3,684.25,2052.75,1177.34,875.41
2025-06-24,Vivaan Sharma,South,Alpha,3,347.16,1041.48,755.05,286.43
2025-06-24,Pooja Kumar,West,Epsilon,2,1593.89,3187.78,1674.8,1512.98
2025-06-24,Vivaan Joshi,South,Beta,4,693.73,2774.92,1437.21,1337.71
2025-06-24,Ananya Iyer,South,Alpha,4,745.4,2981.6,1648.81,1332.79
2025-06-24,Arjun Singh,South,Delta,2,1178.45,2356.9,1991.76,365.14
2025-06-24,Aarav Kumar,East,Gamma,1,1003.39,1003.39,843.08,160.31
2025-06-24,Aarav Joshi,East,Beta,3,503.14,1509.42,1019.01,490.41
2025-06-24,Vihaan Singh,East,Alpha,1,230.88,230.88,187.51,43.37
2025-06-24,Vivaan Kumar,South,Alpha,1,1903.0,1903.0,1611.39,291.61
2025-06-24,Neha Reddy,East,Gamma,3,1678.78,5036.34,4103.76,932.58
2025-06-24,Ananya Patel,West,Gamma,8,1620.4,12963.2,6764.92,6198.28
2025-06-24,Siddharth Patel,East,Beta,1,1003.37,1003.37,608.07,395.3
2025-06-24,Aishwarya Reddy,East,Epsilon,4,1407.74,5630.96,4358.49,1272.47
2025-06-24,Neha Patel,West,Delta,3,1142.02,3426.06,2146.83,1279.23
2025-06-24,Sai Gupta,North,Beta,4,1257.69,5030.76,3476.32,1554.44
2025-06-24,Priya Patel,West,Alpha,3,138.65,415.95,312.38,103.57
2025-06-24,Siddharth Singh,West,Beta,1,903.19,903.19,736.2,166.99
2025-06-25,Rohan Joshi,South,Delta,6,64.83,388.98,300.12,88.86
2025-06-25,Aarav Iyer,West,Epsilon,4,1134.75,4539.0,2677.65,1861.35
2025-06-25,Pooja Patel,South,Alpha,6,132.99,797.94,630.1,167.84
2025-06-25,Vihaan Sharma,East,Gamma,1,526.69,526.69,379.2,147.49
2025-06-25,Rohan Iyer,South,Delta,2,899.51,1799.02,1336.11,462.91
2025-06-25,Sakshi Joshi,North,Beta,4,1665.76,6663.04,5368.25,1294.79
2025-06-25,Sakshi Joshi,North,Delta,4,789.4,3157.6,2016.5,1141.1
2025-06-25,Arjun Kumar,South,Beta,5,554.26,2771.3,1537.84,1233.46
2025-06-25,Arjun Mehta,North,Delta,5,1579.97,7899.85,5478.12,2421.73
2025-06-25,Priya Sharma,North,Delta,4,363.85,1455.4,1044.73,410.67
2025-06-25,Aditya Nair,North,Beta,1,212.71,212.71,143.52,69.19
2025-06-25,Pooja Mehta,North,Beta,1,693.07,693.07,512.96,180.11
2025-06-25,Aishwarya Patel,South,Gamma,3,1705.47,5116.41,4293.34,823.07
2025-06-25,Karthik Nair,South,Alpha,2,1015.15,2030.3,1022.29,1008.01
2025-06-25,Priya Patel,North,Beta,4,518.74,2074.96,1132.35,942.61
2025-06-25,Vihaan Singh,Central,Gamma,4,1276.99,5107.96,3554.46,1553.5
2025-06-26,Sakshi Mehta,South,Delta,1,243.33,243.33,175.37,67.96
2025-06-26,Aarav Joshi,East,Gamma,8,804.78,6438.24,3743.27,2694.97
2025-06-26,Aarav Mehta,North,Alpha,3,1479.02,4437.06,3725.77,711.29
2025-06-26,Rahul Iyer,North,Beta,5,1457.74,7288.7,4878.33,2410.37
2025-06-26,Rahul Kumar,West,Beta,1,612.71,612.71,306.7,306.01
2025-06-26,Karthik Nair,Central,Beta,2,773.92,1547.84,1077.36,470.48
2025-06-26,Aarav Nair,West,Delta,2,1414.46,2828.92,2231.91,597.01
2025-06-26,Vihaan Joshi,North,Epsilon,6,1390.23,8341.38,4900.23,3441.15
2025-06-26,Rahul Singh,Central,Gamma,4,1674.33,6697.32,4394.94,2302.38
2025-06-26,Siddharth Nair,East,Epsilon,3,1777.83,5333.49,4126.4,1207.09
2025-06-26,Aishwarya Kumar,South,Gamma,1,1119.63,1119.63,791.09,328.54
2025-06-26,Aarav Iyer,West,Beta,6,759.26,4555.56,2976.33,1579.23
2025-06-26,Rahul Kumar,South,Gamma,3,1178.4,3535.2,2271.28,1263.92
2025-06-26,Priya Joshi,North,Alpha,2,971.84,1943.68,1464.63,479.05
2025-06-26,Karthik Iyer,South,Beta,2,901.56,1803.12,1230.47,572.65
2025-06-26,Pooja Mehta,North,Beta,5,731.5,3657.5,2023.3,1634.2
2025-06-26,Sakshi Kumar,South,Delta,1,328.85,328.85,237.37,91.48
2025-06-26,Siddharth Kumar,West,Gamma,3,1267.73,3803.19,2397.65,1405.54
2025-06-26,Siddharth Joshi,South,Gamma,2,1453.32,2906.64,2024.93,881.71
2025-06-26,Siddharth Mehta,North,Gamma,2,54.49,108.98,69.99,38.99
2025-06-26,Aditya Kumar,East,Epsilon,3,523.55,1570.65,1238.16,332.49
2025-06-26,Aarav Sharma,Central,Beta,1,479.05,479.05,369.01,110.04
2025-06-26,Aarav Iyer,Central,Delta,1,1238.53,1238.53,626.76,611.77
2025-06-26,Vihaan Sharma,Central,Delta,1,70.28,70.28,38.95,31.33
2025-06-26,Aarav Iyer,Central,Delta,3,1629.62,4888.86,3538.33,1350.53
2025-06-27,Aarav Patel,Central,Alpha,4,429.14,1716.56,1137.77,578.79
